ID,OTC_ID,Text_ID,Sentence_Number,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,Language_ID,Metalanguage_ID,LGR_Conformance,Abbreviations
wara1294a-14_tci20150919v-05_ausi-a3025,wara1294a,14_tci20150919v-05_ausi,76,tauri rusa o ruga thunfnzrm,tauri	rusa	o	ruga	thun\fn/zrm,wallaby	deer	or	pig	SG>2|3PL:PST:DUR:VENT\hit,"She killed wallabies, deer or pigs.",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3026,wara1294a,14_tci20150919v-05_ausi,77,nzwanyakm nezä ni naf fof nzfamonegrnm,nzwan\yak/m	nezä	ni	naf	fof	nzfa\moneg/rnm,1PL:PST:DUR:VENT\come	in_return	1NSG	3SG.ERG	EMPH	SG>1DU:PST:DUR\wait,The other mother then took care of us two children.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3029,wara1294a,14_tci20150919v-05_ausi,78,nä ŋame mane rera sotama rera,nä	ŋame	mane	\rä/ra	sota	=ma	\rä/ra,INDF	mother	which	3SG.F:PST:IPFV\be	PLN	=CHAR	3SG.F:PST:IPFV\be,The other mother was from Sota.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3030,wara1294a,14_tci20150919v-05_ausi,79,zane mane rera fethka kar nima mane rä garaitama boba bräro,zane	mane	\rä/ra	fethka_kar	nima	mane	\rä/	garaita	=ma	boba	b=	\rä/ro,DEM:PROX	which	3SG.F:PST:IPFV\be	PLN	like_this	which	3SG.F:NPST:IPFV\be	PLN	=CHAR	MED:ABL	MED=	3SG.F:NPST:IPFV:AND\be,"But this mother here was from Fethkakar, from the Garaita side over there.",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3033,wara1294a,14_tci20150919v-05_ausi,80,kakafar zakorake nzä zänkora nima lisa brä,ka~	kafar	za\kor/ake	nzä	zän\kor/a	nima	lisa	b=	\rä/,REDUP~	big	1DU:PST:IPFV\become	1SG.ABS	SG:PST:PFV:VENT\become	like_this	PN	MED=	3SG.F:NPST:IPFV\be,We grew older and I was about as old as Lisa.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3034,wara1294a,14_tci20150919v-05_ausi,81,watik bä fefe nzfrärmo ane watik nä kayé,watik	bä	fefe	nzf\rä/rmo	ane	watik	nä	kayé,then	MED	really	1PL:PST:DUR:AND\be	DEM	then	INDF	one_day_away,"We lived there until,",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3035,wara1294a,14_tci20150919v-05_ausi,82,zäbrimake zbo karfo,zä\brim/ake	zbo	kar	=fo,1PL:PST:PFV\return	PROX:ALL	village	=ALL,we moved back here to this village.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3037,wara1294a,14_tci20150919v-05_ausi,83,kar kwark bobo räro yokwa,kar	kwark	bobo	\rä/ro	yokwa,village	deceased	MED:ALL	3SG.F:NPST:IPFV:AND\be	PLN,There is an abandoned village over there close to Yokwa.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3039,wara1294a,14_tci20150919v-05_ausi,84,we nä kayé zefara,we	nä	kayé	ze\far/a,also	INDF	one_day_away	SG:PST:PFV\set_off,One day she set off again.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3040,wara1294a,14_tci20150919v-05_ausi,85,wiyak wiyak fz thd,w\yak/	w\yak/	fz	thd,3SG.F:NPST:IPFV\walk	3SG.F:NPST:IPFV\walk	forest	middle,She went right in the middle of the forest,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3041,wara1294a,14_tci20150919v-05_ausi,86,yem fä srethkäf ŋathame,yem	fä	sre\thkäf/	ŋatha	=me,cassowary	DIST	2|3SG>3SG.M:IRR:PFV\start	dog	=INS,and started hunting a cassowary with her dogs.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3043,wara1294a,14_tci20150919v-05_ausi,87,yem bä zanmatha zane zwänagufa,yem	bä	za\math/a	zane	zwä\naguf/a,cassowary	MED	SG:PST:PFV:VENT\run	DEM:PROX	SG>3SG.F:PST:PFV\poke,The cassowary charged at her and pierced this (leg).,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
